collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2024131503033,2024,131503033,2,1,1,2,79,11,3,0,0,0,0,0,9,3,E01011245,3,1,0.0,1.0,1
2024131499168,2024,131499168,2,1,1,1,36,7,3,0,0,0,0,0,9,7,E01010590,3,1,0.0,1.0,1
2024131400788,2024,131400788,1,1,2,2,18,4,3,0,0,2,0,0,9,6,E01010644,3,1,0.0,1.0,4
2024131411790,2024,131411790,1,1,1,1,40,7,3,0,0,0,0,0,9,1,E01011729,3,1,0.0,1.0,1
2024131433118,2024,131433118,2,1,1,1,51,8,3,0,0,0,0,0,1,1,E01033693,3,1,0.0,1.0,1
2024131488566,2024,131488566,1,1,1,2,27,6,2,0,0,0,0,0,9,3,E01035043,5,1,1.0,0.0,2
2024131416540,2024,131416540,1,1,1,1,27,6,2,0,0,0,0,0,5,1,E01011723,7,1,1.0,0.0,1
2024131397972,2024,131397972,1,1,3,1,49,8,2,4,9,0,0,-1,0,1,E01011337,7,1,1.0,0.0,1
2024131412056,2024,131412056,1,1,3,1,48,8,3,8,5,0,0,-1,0,4,E01011208,3,1,0.0,1.0,1
2024131465110,2024,131465110,1,1,1,1,18,4,2,0,0,0,0,0,9,4,E01009324,7,1,1.0,0.0,5
2024131487764,2024,131487764,2,1,1,1,24,5,2,0,0,0,0,0,9,4,E01011201,6,1,1.0,0.0,2
2024131517363,2024,131517363,1,1,1,1,38,7,3,0,0,0,0,0,19,1,E01010843,3,1,0.0,1.0,2
2024131461133,2024,131461133,2,1,1,1,21,5,3,0,0,0,0,0,1,5,E01035047,3,1,0.0,1.0,1
2024131416289,2024,131416289,1,1,2,2,20,4,3,0,0,1,0,0,9,4,E01010866,3,1,0.0,1.0,1
2024131463270,2024,131463270,2,1,1,2,20,4,3,0,0,0,0,0,9,6,E01010588,3,1,0.0,1.0,1
2024131450873,2024,131450873,1,1,3,2,60,9,3,6,9,0,0,-1,0,1,E01011371,3,1,0.0,1.0,1
2024131467610,2024,131467610,2,1,2,2,21,5,3,0,0,1,0,0,9,7,E01007493,3,1,0.0,1.0,3
2024131449179,2024,131449179,1,1,1,1,20,4,2,0,0,0,0,0,1,1,E01011740,7,1,1.0,0.0,1
2024131447007,2024,131447007,1,1,1,1,30,6,3,0,0,0,0,0,9,8,E01006100,3,1,0.0,1.0,4
2024131434589,2024,131434589,2,1,1,1,15,3,3,0,0,0,0,0,1,4,E01010849,3,1,0.0,1.0,1
2024131405578,2024,131405578,1,1,3,2,46,8,3,9,5,0,0,-1,0,1,E01011730,3,1,0.0,1.0,2
2024131502189,2024,131502189,1,1,3,2,9,2,3,5,3,0,0,-1,0,1,E01011360,3,1,0.0,1.0,1
2024131397208,2024,131397208,2,1,1,1,48,8,3,0,0,0,0,0,1,2,E01007435,3,1,0.0,1.0,3
2024131526331,2024,131526331,2,1,1,1,44,7,2,0,0,0,0,0,1,1,E01011838,7,1,1.0,0.0,1
2024131491357,2024,131491357,1,1,3,1,44,7,3,8,1,0,0,-1,0,5,E01035047,3,1,0.0,1.0,1
2024131407359,2024,131407359,2,1,1,2,34,6,2,0,0,0,0,0,9,1,E01011625,5,1,1.0,0.0,1
2024131503208,2024,131503208,1,3,2,1,7,2,3,0,0,0,0,0,9,1,E01011658,3,1,0.0,1.0,1
2024131526154,2024,131526154,2,1,1,1,65,9,3,0,0,0,0,0,9,2,E01011448,3,1,0.0,1.0,1
2024131398369,2024,131398369,1,1,3,2,33,6,3,5,1,0,0,-1,0,1,E01011081,3,1,0.0,1.0,3
2024131455131,2024,131455131,2,2,1,1,25,5,3,0,0,0,0,0,9,3,E01010675,3,1,0.0,1.0,1
2024131402232,2024,131402232,1,1,1,2,25,5,3,0,0,0,0,0,9,1,E01010618,3,1,0.0,1.0,1
2024131423164,2024,131423164,2,1,1,1,61,9,3,0,0,0,0,0,9,2,E01011805,3,1,0.0,1.0,1
2024131495199,2024,131495199,2,1,2,1,61,9,3,0,0,2,0,0,9,4,E01011732,3,1,0.0,1.0,2
2024131469497,2024,131469497,2,1,1,2,34,6,3,0,0,0,0,0,9,9,E01010642,3,1,0.0,1.0,1
2024131405343,2024,131405343,1,1,1,1,32,6,3,0,0,0,0,0,9,3,E01010670,3,1,0.0,1.0,1
2024131518405,2024,131518405,1,2,2,1,22,5,3,0,0,1,0,0,9,3,E01011647,3,1,0.0,1.0,1
2024131431894,2024,131431894,1,1,1,1,62,9,3,0,0,0,0,0,5,1,E01010605,3,1,0.0,1.0,3
2024131529792,2024,131529792,2,1,2,2,56,9,3,0,0,1,0,0,9,8,E01011744,3,1,0.0,1.0,2
2024131458249,2024,131458249,1,1,1,1,62,9,3,0,0,0,0,0,1,1,E01011432,3,1,0.0,1.0,1
2024131534961,2024,131534961,2,1,1,1,23,5,3,0,0,0,0,0,9,1,E01010742,3,1,0.0,1.0,1
2024131394088,2024,131394088,1,1,1,2,22,5,3,0,0,0,0,0,9,8,E01011929,3,1,0.0,1.0,3
2024131480634,2024,131480634,1,4,1,1,27,6,3,0,0,0,0,0,9,1,E01010623,3,1,0.0,1.0,2
2024131520377,2024,131520377,1,1,1,2,61,9,3,0,0,0,0,0,9,6,E01010644,3,1,0.0,1.0,1
2024131485851,2024,131485851,1,1,3,1,11,3,2,6,9,0,0,-1,0,4,E01010656,7,1,1.0,0.0,1
2024131466339,2024,131466339,1,1,3,1,14,3,3,8,3,0,0,-1,0,2,E01010929,3,1,0.0,1.0,2
2024131523418,2024,131523418,2,1,1,1,52,8,3,0,0,0,0,0,1,3,E01011691,3,1,0.0,1.0,1
2024131491338,2024,131491338,1,1,3,2,16,4,3,10,3,0,0,-1,0,9,E01010954,3,1,0.0,1.0,3
2024131429754,2024,131429754,3,2,1,2,33,6,3,0,0,0,0,0,9,2,E01011814,3,1,0.0,1.0,1
2024131472207,2024,131472207,2,1,1,1,47,8,1,0,0,0,0,0,1,1,E01011723,1,1,0.0,0.0,1
2024131399740,2024,131399740,1,1,1,1,56,9,2,0,0,0,0,0,9,8,E01032503,7,1,1.0,0.0,1
2024131417407,2024,131417407,1,1,3,2,40,7,3,10,3,0,0,-1,0,2,E01011752,3,1,0.0,1.0,1
2024131491263,2024,131491263,1,1,2,1,36,7,2,0,0,1,0,0,9,6,E01010684,7,1,1.0,0.0,4
2024131471332,2024,131471332,2,1,1,1,64,9,3,0,0,0,0,0,5,9,E01011092,3,1,0.0,1.0,3
2024131436134,2024,131436134,1,1,1,1,30,6,3,0,0,0,0,0,9,7,E01011642,3,1,0.0,1.0,1
2024131525438,2024,131525438,1,1,3,1,84,11,3,1,1,0,0,-1,0,1,E01011663,3,1,0.0,1.0,1
